Open,Low,High,Close,Volume,year,Date
29.0957,28.5857,29.5357,28.9257,17297800,2009,2009-10-26
28.8086,28.0643,28.9729,28.1957,27019700,2009,2009-10-27
28.2443,27.3,28.2886,27.4857,29228100,2009,2009-10-28
27.8571,27.4486,28.1157,28.05,20366800,2009,2009-10-29
28.008000000000003,26.581,28.1143,26.9286,25625900,2009,2009-10-30
27.1143,26.51,27.5543,27.0443,24249400,2009,2009-11-02
26.8357,26.56,27.0743,26.9643,18662200,2009,2009-11-03
27.2471,27.1757,27.6929,27.2586,17411800,2009,2009-11-04
27.4857,27.4029,27.8571,27.7186,13742900,2009,2009-11-05
27.5014,27.4857,27.8843,27.7629,10539200,2009,2009-11-06
28.1343,28.0371,28.8429,28.78,18887700,2009,2009-11-09
28.7171,28.7157,29.2829,28.9971,14328400,2009,2009-11-10
29.2229,28.8329,29.2857,29.0357,15852500,2009,2009-11-11
29.02,28.7757,29.2671,28.8557,12990400,2009,2009-11-12
28.9814,28.8671,29.2614,29.2071,12258600,2009,2009-11-13
29.3543,29.2871,29.7143,29.5186,17328800,2009,2009-11-16
29.44,29.2857,29.6343,29.5714,14161200,2009,2009-11-17
29.5057,29.1429,29.5714,29.4229,13368600,2009,2009-11-18
29.23,28.5429,29.23,28.6443,19368800,2009,2009-11-19
28.45,28.2514,28.6271,28.56,14523800,2009,2009-11-20
29.0,28.9929,29.4286,29.4114,16960600,2009,2009-11-23
29.3329,28.9857,29.4114,29.2057,11372800,2009,2009-11-24
29.3429,29.1086,29.3786,29.17,10230500,2009,2009-11-25
28.46,28.3386,28.9943,28.6557,10544900,2009,2009-11-27
28.73,28.3957,28.8114,28.5586,15173500,2009,2009-11-30
28.8914,28.1186,28.9671,28.1386,16634400,2009,2009-12-01
28.4229,27.9643,28.7743,28.0329,25545000,2009,2009-12-02
28.2029,28.0386,28.4257,28.0686,16025700,2009,2009-12-03
28.5285,27.1829,28.5543,27.6171,29531600,2009,2009-12-04
27.6171,26.9543,27.6814,26.9929,25527100,2009,2009-12-07
27.0514,26.9571,27.4786,27.1243,24657100,2009,2009-12-08
27.3257,27.1871,28.3086,28.2571,24456500,2009,2009-12-09
28.5,28.0171,28.5286,28.0614,17488200,2009,2009-12-10
28.2543,27.6329,28.2857,27.81,15349100,2009,2009-12-11
27.91,27.5086,28.2043,28.14,17706800,2009,2009-12-14
27.9757,27.61,28.2157,27.7386,14980700,2009,2009-12-15
27.8714,27.7929,28.0714,27.8614,12606600,2009,2009-12-16
27.7514,27.2857,27.8571,27.4086,13887100,2009,2009-12-17
27.5957,27.5143,27.929000000000002,27.9186,21741800,2009,2009-12-18
28.0071,27.9529,28.5357,28.3186,21853800,2009,2009-12-21
28.4914,28.38,28.6929,28.6229,12482700,2009,2009-12-22
28.75,28.6871,28.9114,28.8714,12340200,2009,2009-12-23
29.0786,29.05,29.9071,29.8629,17888900,2009,2009-12-24
30.2457,29.9444,30.5643,30.23,23020200,2009,2009-12-28
30.3757,29.8186,30.3886,29.8714,15900200,2009,2009-12-29
29.8329,29.7586,30.2857,30.2343,14717300,2009,2009-12-30
30.4471,30.08,30.4786,30.1046,12586100,2009,2009-12-31
30.49,30.34,30.6429,30.5729,17633200,2010,2010-01-04
30.6571,30.4643,30.7986,30.6257,21496600,2010,2010-01-05
30.6257,30.1071,30.7471,30.1386,19720000,2010,2010-01-06
30.25,29.8643,30.2857,30.0829,17040400,2010,2010-01-07
30.0429,29.8657,30.2857,30.2829,15986100,2010,2010-01-08
30.4,29.7786,30.4286,30.0157,16508200,2010,2010-01-11
29.8843,29.4886,29.9671,29.6743,21230700,2010,2010-01-12
29.6957,29.1571,30.1329,30.0929,21639000,2010,2010-01-13
30.0157,29.86,30.0657,29.9186,15460500,2010,2010-01-14
30.1329,29.41,30.2286,29.4186,21216700,2010,2010-01-15
29.7614,29.6057,30.7414,30.72,26071700,2010,2010-01-19
30.7014,29.9286,30.7929,30.2464,21862600,2010,2010-01-20
30.2971,29.6014,30.4734,29.7246,21719800,2010,2010-01-21
29.54,28.1657,29.6429,28.25,31491700,2010,2010-01-22
28.93,28.5986,29.2429,29.0107,38060700,2010,2010-01-25
29.4214,28.94,30.53,29.42,66682500,2010,2010-01-26
29.55,28.5044,30.0829,29.6977,61520300,2010,2010-01-27
29.2757,28.3857,29.3571,28.47,41910800,2010,2010-01-28
28.7257,27.1786,28.8857,27.4376,44498300,2010,2010-01-29
27.4814,27.3286,28.0,27.8186,26781300,2010,2010-02-01
27.9871,27.6257,28.0457,27.98,24940800,2010,2010-02-02
27.8814,27.7743,28.6,28.4614,21976000,2010,2010-02-03
28.1043,27.3671,28.3386,27.4357,27059000,2010,2010-02-04
27.5179,27.2643,28.0,27.9229,30368100,2010,2010-02-05
27.9557,27.7143,28.2686,27.7314,17081100,2010,2010-02-08
28.06,27.8214,28.2143,28.0271,22603100,2010,2010-02-09
27.9843,27.7514,28.0857,27.8737,13227200,2010,2010-02-10
27.84,27.7229,28.5357,28.3814,19655200,2010,2010-02-11
28.3014,27.9286,28.8057,28.6257,23409600,2010,2010-02-12
28.8486,28.7886,29.0986,29.0571,19419200,2010,2010-02-16
29.17,28.6943,29.1871,28.9357,15585600,2010,2010-02-17
28.8043,28.7029,29.1271,28.9897,15100900,2010,2010-02-18
28.8371,28.73,29.0286,28.81,14838200,2010,2010-02-19
28.9057,28.4557,28.9286,28.6309,13948700,2010,2010-02-22
28.5714,27.9586,28.7614,28.1513,20539100,2010,2010-02-23
28.3186,28.2629,28.7771,28.6651,16448800,2010,2010-02-24
28.1971,28.1271,28.98,28.8571,23754500,2010,2010-02-25
28.9114,28.8571,29.31,29.2314,18123600,2010,2010-02-26
29.3929,29.35,29.9286,29.8557,19646200,2010,2010-03-01
29.99,29.6771,30.1186,29.8357,20233800,2010,2010-03-02
29.8486,29.7057,29.9814,29.9043,13287600,2010,2010-03-03
29.8971,29.8043,30.1314,30.1014,13072900,2010,2010-03-04
30.7057,30.6614,31.3857,31.2786,32129300,2010,2010-03-05
31.43,31.1786,31.4414,31.2971,15353200,2010,2010-03-08
31.1871,31.1271,32.1429,31.86,32866400,2010,2010-03-09
31.9756,31.8857,32.2114,32.12,21293500,2010,2010-03-10
31.9871,31.9029,32.2143,32.2143,14489300,2010,2010-03-11
32.4814,32.25,32.5329,32.3714,14868700,2010,2010-03-12
32.1971,31.4643,32.2143,31.9771,17625100,2010,2010-03-15
32.0257,31.7871,32.14,32.0643,15961000,2010,2010-03-16
32.1286,31.8957,32.35,32.0171,16105600,2010,2010-03-17
32.0143,31.8014,32.1429,32.0929,12218200,2010,2010-03-18
32.1129,31.6043,32.1771,31.75,19980200,2010,2010-03-19
31.4957,31.45,32.2857,32.1071,16300700,2010,2010-03-22
32.2343,32.0143,32.6829,32.6229,21515400,2010,2010-03-23
32.52,32.5014,32.8857,32.7671,21349300,2010,2010-03-24
32.9226,32.3214,32.9957,32.3786,19367300,2010,2010-03-25
32.7071,32.65,33.1357,32.9857,22888400,2010,2010-03-26
33.2857,33.0886,33.41,33.1986,19312300,2010,2010-03-29
33.8004,33.4643,33.9257,33.6921,18832500,2010,2010-03-30
33.6414,33.4943,33.8014,33.5714,15380700,2010,2010-03-31
33.9271,33.25,34.1043,33.71,21540900,2010,2010-04-01
33.5679,33.5386,34.0729,34.07,24446700,2010,2010-04-05
34.0286,33.8571,34.32,34.22,15964900,2010,2010-04-06
34.2457,34.0943,34.56,34.3714,22446500,2010,2010-04-07
34.3486,34.0057,34.5057,34.2786,20463900,2010,2010-04-08
34.49,34.3514,34.5557,34.5414,11935100,2010,2010-04-09
34.6,34.5443,34.7243,34.6129,11893800,2010,2010-04-12
34.5514,34.4443,34.6857,34.6329,10936100,2010,2010-04-13
35.04,34.8671,35.1157,35.0986,14431300,2010,2010-04-14
35.1114,35.0729,35.5757,35.56,13456600,2010,2010-04-15
35.51,34.9357,35.8771,35.3429,26805200,2010,2010-04-16
35.29,34.5386,35.4129,35.2957,20247300,2010,2010-04-19
35.5057,34.7079,35.6071,34.9414,26368800,2010,2010-04-20
36.9721,36.5329,37.1786,37.0314,35085400,2010,2010-04-21
36.8914,36.6,38.1071,38.0671,28336600,2010,2010-04-22
38.2843,38.1429,38.8829,38.69,28462700,2010,2010-04-23
38.84,38.3129,38.9229,38.5,17109600,2010,2010-04-26
38.1814,37.2171,38.2629,37.4343,25333700,2010,2010-04-27
37.6071,36.63,37.7143,37.3714,27085800,2010,2010-04-28
37.5743,37.43,38.5714,38.3771,19958600,2010,2010-04-29
38.4729,37.2857,38.6529,37.2986,19373700,2010,2010-04-30
37.6914,37.5543,38.2686,38.05,16226500,2010,2010-05-03
37.5557,36.6786,37.6129,36.9543,25850700,2010,2010-05-04
36.1471,35.5329,36.8771,36.5693,31539400,2010,2010-05-05
36.2614,28.4643,36.8929,35.1786,45923600,2010,2010-05-06
34.8157,32.1729,35.2243,33.6943,59857800,2010,2010-05-07
35.75,35.5043,36.3786,36.2843,35153800,2010,2010-05-10
35.9771,35.7857,37.1271,36.6457,30318100,2010,2010-05-11
37.035,36.9571,37.59,37.4414,23370700,2010,2010-05-12
37.6029,36.6286,37.8571,36.9086,21418300,2010,2010-05-13
36.4521,35.6429,36.64,36.26,27120100,2010,2010-05-14
36.3857,35.3871,36.5971,36.3171,27244100,2010,2010-05-17
36.7114,35.7514,36.9357,36.0514,27952800,2010,2010-05-18
35.6429,34.9786,36.1314,35.4771,36633100,2010,2010-05-19
34.5543,33.7443,34.8357,33.9657,45818400,2010,2010-05-20
33.26,33.05,34.9286,34.6171,43710400,2010,2010-05-21
35.3257,35.18,35.8429,35.2514,26937100,2010,2010-05-24
34.1929,33.88,35.2514,35.0314,37428800,2010,2010-05-25
35.7257,34.8214,36.0186,34.8727,30380500,2010,2010-05-26
35.8,35.5871,36.27,36.1929,23795800,2010,2010-05-27
37.0554,36.1929,37.0571,36.6971,29129100,2010,2010-05-28
37.0986,36.9943,37.9914,37.2614,31302600,2010,2010-06-01
37.7914,37.1907,37.8286,37.7071,24591000,2010,2010-06-02
37.8829,37.2014,37.9357,37.5886,23218100,2010,2010-06-03
36.8871,36.3757,37.4143,36.5664,27082300,2010,2010-06-04
36.8986,35.7929,37.0214,35.8486,31676500,2010,2010-06-07
36.1771,35.0929,36.2571,35.6186,35741800,2010,2010-06-08
35.9243,34.6414,35.9857,34.7429,30522500,2010,2010-06-09
34.9771,34.6,35.8543,35.7871,27727000,2010,2010-06-10
35.4607,35.3386,36.2657,36.2157,19491400,2010,2010-06-11
36.5657,36.2871,37.0214,36.3257,21534300,2010,2010-06-14
36.52,36.5,37.1214,37.0986,20895500,2010,2010-06-15
37.3,37.2329,38.25,38.1786,27988500,2010,2010-06-16
38.6571,38.5,38.9857,38.8386,31173400,2010,2010-06-17
38.8929,38.7743,39.2857,39.1534,28022200,2010,2010-06-18
39.67,38.39,39.8586,38.5957,27731800,2010,2010-06-21
38.88,38.7857,39.4243,39.1214,25616500,2010,2010-06-22
39.2257,38.2714,39.2371,38.71,27444900,2010,2010-06-23
38.7143,38.3,39.0279,38.4286,25509900,2010,2010-06-24
38.58,37.9729,38.61,38.1,19640800,2010,2010-06-25
38.1329,37.7886,38.5357,38.3286,20891000,2010,2010-06-28
37.7315,36.3286,37.77,36.5957,40476600,2010,2010-06-29
36.6729,35.7157,36.8529,35.9329,26409000,2010,2010-06-30
36.3286,34.7457,36.4,35.4971,36532000,2010,2010-07-01
35.7843,34.7429,35.8471,35.2771,24780100,2010,2010-07-02
35.8571,35.1657,36.1143,35.5186,21972700,2010,2010-07-06
35.7843,35.6786,36.9671,36.9521,23377000,2010,2010-07-07
37.4971,36.4129,37.5571,36.87,26362300,2010,2010-07-08
36.6986,36.4514,37.1286,37.0886,15475800,2010,2010-07-09
36.9329,36.4086,37.4071,36.755,20102800,2010,2010-07-12
36.6171,35.2043,36.6286,35.9711,42533000,2010,2010-07-13
35.6257,35.5714,36.5429,36.1039,29001700,2010,2010-07-14
35.4614,35.3286,36.71,35.9214,29459500,2010,2010-07-15
36.1686,35.4871,36.4243,35.7,37137800,2010,2010-07-16
35.6971,34.2286,35.6971,35.0829,36588500,2010,2010-07-19
34.7,34.2871,36.1286,35.9843,38391100,2010,2010-07-20
37.87,36.2857,37.8786,36.32,42345400,2010,2010-07-21
36.8114,36.4729,37.1429,37.0034,23047100,2010,2010-07-22
36.7271,36.6114,37.1971,37.1343,19049600,2010,2010-07-23
37.1429,36.8157,37.1571,37.04,15019700,2010,2010-07-26
37.2671,37.1857,37.8286,37.7257,20884700,2010,2010-07-27
37.6671,37.1786,37.9986,37.28,18570900,2010,2010-07-28
37.2443,36.5857,37.5214,36.8729,22993100,2010,2010-07-29
36.5561,36.4143,37.1,36.75,16007500,2010,2010-07-30
37.2057,37.0886,37.5129,37.4071,15287700,2010,2010-08-02
37.2871,37.06,37.6086,37.4186,14916200,2010,2010-08-03
37.5486,37.1873,37.7543,37.5686,15013400,2010,2010-08-04
37.39,37.2214,37.5971,37.3857,10324900,2010,2010-08-05
37.1114,36.8043,37.3557,37.1559,15889200,2010,2010-08-06
37.3543,37.0814,37.45,37.3929,10826000,2010,2010-08-09
37.1214,36.7929,37.2071,37.0586,16140000,2010,2010-08-10
36.4857,35.6871,36.5271,35.7414,22144800,2010,2010-08-11
35.2414,35.16,36.1571,35.97,19104300,2010,2010-08-12
35.95,35.5843,35.9829,35.5857,12673900,2010,2010-08-13
35.3686,35.2314,35.7157,35.3771,11372500,2010,2010-08-16
35.7257,35.6,36.3757,35.9957,15094300,2010,2010-08-17
36.0514,35.94,36.3814,36.1529,12132000,2010,2010-08-18
36.12,35.5257,36.2114,35.6971,15239500,2010,2010-08-19
35.6271,35.5714,36.2743,35.6629,13722500,2010,2010-08-20
35.97,35.0357,36.0,35.1143,14787200,2010,2010-08-23
34.6671,34.0929,34.7143,34.2757,21520200,2010,2010-08-24
34.0057,33.8857,34.8557,34.6986,21316700,2010,2010-08-25
35.0643,34.3254,35.1071,34.3257,16660900,2010,2010-08-26
34.5357,33.6514,34.6586,34.5171,19585400,2010,2010-08-27
34.3943,34.3829,35.1071,34.6429,13688900,2010,2010-08-30
34.55,34.3357,34.9371,34.7286,15028100,2010,2010-08-31
35.3529,35.1829,35.9229,35.7614,24894200,2010,2010-09-01
35.8946,35.51,36.0243,36.0243,14836700,2010,2010-09-02
36.4414,36.3571,36.9686,36.9671,18599600,2010,2010-09-03
36.6629,36.6071,37.0757,36.83,12234200,2010,2010-09-07
37.1114,37.0143,37.77,37.56,18805400,2010,2010-09-08
37.8629,37.56,38.0743,37.5814,15663400,2010,2010-09-09
37.5986,37.3429,37.7857,37.63,13840800,2010,2010-09-10
37.9743,37.9657,38.3257,38.1486,13885000,2010,2010-09-13
38.03,37.9314,38.4529,38.2943,14576800,2010,2010-09-14
38.31,38.2629,38.6257,38.6029,15334600,2010,2010-09-15
38.6057,38.5,39.5243,39.51,23289400,2010,2010-09-16
39.67,39.0971,39.7086,39.3386,22659900,2010,2010-09-17
39.44,39.4071,40.54,40.4614,23524200,2010,2010-09-20
40.5514,40.3986,41.05,40.5386,23859800,2010,2010-09-21
40.3871,40.3443,41.14,41.1071,20903200,2010,2010-09-22
40.9043,40.8571,41.8229,41.2743,28075600,2010,2010-09-23
41.7286,41.5071,41.9329,41.76,23196000,2010,2010-09-24
41.9964,41.5729,42.1043,41.5949,17244100,2010,2010-09-27
41.6814,39.2857,41.6814,40.98,36965800,2010,2010-09-28
41.0329,40.8571,41.4014,41.0529,16773000,2010,2010-09-29
41.2857,40.1786,41.4286,40.5357,24049700,2010,2010-09-30
40.5357,40.1929,40.94,40.36,16005100,2010,2010-10-01
40.2286,39.6814,40.4143,39.8057,15546500,2010,2010-10-04
40.2857,40.26,41.35,41.2771,17927400,2010,2010-10-05
41.37,40.7514,41.7129,41.3129,23959600,2010,2010-10-06
41.4766,40.9871,41.4971,41.3171,14585700,2010,2010-10-07
41.6733,41.4286,42.0714,42.01,23514400,2010,2010-10-08
42.1057,42.0857,42.4629,42.1943,15276900,2010,2010-10-11
42.2014,41.7843,42.7857,42.6486,19948000,2010,2010-10-12
42.8857,42.8286,43.1371,42.8771,22503300,2010,2010-10-13
43.0986,42.9143,43.21,43.1871,15546300,2010,2010-10-14
43.92,43.5586,45.0,44.9629,32935500,2010,2010-10-15
45.4957,44.8986,45.5714,45.4286,39036100,2010,2010-10-18
43.3429,42.86,44.8243,44.2129,44028000,2010,2010-10-19
44.1429,43.8386,44.8929,44.3614,25772300,2010,2010-10-20
44.6229,43.8286,44.9629,44.2171,19695000,2010,2010-10-21
44.1529,43.7571,44.2914,43.9243,13313500,2010,2010-10-22
44.1557,44.0629,44.5143,44.12,14016500,2010,2010-10-25
43.8386,43.6643,44.2486,44.0071,14033200,2010,2010-10-26
43.95,43.6571,44.2714,43.9757,14250100,2010,2010-10-27
43.9929,42.9857,44.0,43.6057,19680400,2010,2010-10-28
43.4614,42.9814,43.6971,42.9971,15375400,2010,2010-10-29
43.1743,43.1714,43.6571,43.4543,15138900,2010,2010-11-01
43.8571,43.8571,44.3129,44.1943,15497500,2010,2010-11-02
44.4814,44.0757,44.6971,44.6857,18155300,2010,2010-11-03
45.0643,45.0043,45.74,45.4671,22946000,2010,2010-11-04
45.4271,45.25,45.6529,45.3043,12901900,2010,2010-11-05
45.3143,45.2514,45.6815,45.5171,10062800,2010,2010-11-08
45.8643,44.9286,45.9,45.1543,13698000,2010,2010-11-09
45.2343,44.7929,45.5386,45.4329,13722400,2010,2010-11-10
45.0,44.8929,45.4857,45.2364,12903000,2010,2010-11-11
45.1429,43.3757,45.2143,44.0043,28423100,2010,2010-11-12
44.0657,43.7529,44.3629,43.8621,14414500,2010,2010-11-15
43.6743,42.76,43.9429,43.0843,23487500,2010,2010-11-16
43.0286,42.5371,43.4271,42.9286,17123200,2010,2010-11-17
43.6,43.5271,44.2386,44.0614,17660400,2010,2010-11-18
43.9957,43.6057,44.0571,43.8186,13744400,2010,2010-11-19
43.8114,43.6957,44.7657,44.7657,14038400,2010,2010-11-22
44.35,43.7943,44.5357,44.1043,18551700,2010,2010-11-23
44.5714,44.5357,45.0571,44.9707,14775900,2010,2010-11-24
44.82,44.7057,45.3857,45.0,8485200,2010,2010-11-26
45.0714,44.4829,45.3543,45.2671,15920900,2010,2010-11-29
44.7914,44.41,44.9086,44.45,17923500,2010,2010-11-30
45.0386,45.0,45.3929,45.2,16491100,2010,2010-12-01
45.3614,44.9843,45.5714,45.45,16529900,2010,2010-12-02
45.2871,45.1914,45.5214,45.3486,12217600,2010,2010-12-03
45.52,45.4886,46.0471,45.7357,16017200,2010,2010-12-06
46.2571,45.4457,46.2843,45.4586,13980500,2010,2010-12-07
45.6614,45.3014,45.86,45.8586,11497700,2010,2010-12-08
46.0188,45.5743,46.0714,45.6796,10505400,2010,2010-12-09
45.6643,45.5143,45.8643,45.7943,9375400,2010,2010-12-10
46.3386,45.8571,46.4371,45.9529,15707700,2010,2010-12-13
45.9614,45.5714,46.0771,45.7557,12536000,2010,2010-12-14
45.7143,45.5986,46.1429,45.7657,14904000,2010,2010-12-15
45.87,45.7286,46.0871,45.8929,11501100,2010,2010-12-16
45.9471,45.7471,45.97,45.8014,13818900,2010,2010-12-17
45.9429,45.4614,46.1786,46.03,13771800,2010,2010-12-20
46.1429,46.0071,46.3414,46.315,9155500,2010,2010-12-21
46.3371,46.2214,46.5314,46.4514,9497200,2010,2010-12-22
46.4286,46.1671,46.45,46.2286,7969900,2010,2010-12-23
46.1217,45.9314,46.4914,46.3829,8922000,2010,2010-12-27
46.5586,46.4371,46.6657,46.4957,6283000,2010,2010-12-28
46.6029,46.4429,46.6357,46.47,5826400,2010,2010-12-29
46.4971,46.15,46.5014,46.2371,5624800,2010,2010-12-30
46.1357,45.9014,46.2114,46.08,6911000,2010,2010-12-31
46.52,46.4052,47.18,47.0814,15897800,2011,2011-01-03
47.4914,46.8786,47.5,47.3271,11038600,2011,2011-01-04
47.0786,47.0714,47.7629,47.7143,9125700,2011,2011-01-05
47.8171,47.5571,47.8929,47.6757,10729600,2011,2011-01-06
47.7129,47.4143,48.05,48.0171,11140400,2011,2011-01-07
48.4043,48.1671,49.0329,48.9221,16020000,2011,2011-01-10
49.2686,48.4957,49.28,48.8057,15861000,2011,2011-01-11
49.0357,48.8571,49.2043,49.2029,10806800,2011,2011-01-12
49.3086,49.1214,49.52,49.3829,10599300,2011,2011-01-13
49.4129,49.2057,49.7829,49.7829,11030000,2011,2011-01-14
47.0743,46.5714,49.2518,48.6643,67178500,2011,2011-01-18
49.7643,48.1257,49.8,48.4057,40557600,2011,2011-01-19
48.0614,47.16,48.3286,47.5257,27313900,2011,2011-01-20
47.6814,46.6614,47.84,46.6743,26942900,2011,2011-01-21
46.6957,46.6743,48.2071,48.2071,20524400,2011,2011-01-24
48.0471,47.7957,48.7771,48.7714,19531000,2011,2011-01-25
48.9943,48.7857,49.3714,49.1214,18102700,2011,2011-01-26
49.1114,48.9759,49.2418,49.03,10179500,2011,2011-01-27
49.1671,47.6469,49.2,48.0143,21144900,2011,2011-01-28
47.9714,47.7571,48.5771,48.4743,13473100,2011,2011-01-31
48.7571,48.7114,49.3786,49.29,15236900,2011,2011-02-01
49.2071,49.0786,49.3214,49.1886,9248400,2011,2011-02-02
49.1143,48.3643,49.1771,49.0629,14064200,2011,2011-02-03
49.0914,49.0729,49.5286,49.5,11494300,2011,2011-02-04
49.6986,49.6629,50.4643,50.2686,17322200,2011,2011-02-07
50.5257,50.3071,50.7886,50.7429,13608600,2011,2011-02-08
50.7414,50.6957,51.2857,51.1657,17240900,2011,2011-02-09
51.0557,49.7143,51.4286,50.6486,33162500,2011,2011-02-10
50.6789,50.5057,51.1143,50.9786,13127600,2011,2011-02-11
50.97,50.9586,51.3543,51.3114,11086300,2011,2011-02-14
51.3129,51.0786,51.4243,51.4143,10149100,2011,2011-02-15
51.5429,51.5,52.1286,51.8757,17184200,2011,2011-02-16
51.0357,50.9314,51.4671,51.1857,18949400,2011,2011-02-17
51.2443,49.9314,51.3571,50.08,29144900,2011,2011-02-18
48.8786,48.2457,49.3429,48.3729,31162700,2011,2011-02-22
48.3957,48.3729,49.2343,48.9457,23994800,2011,2011-02-23
49.1457,48.3386,49.3071,48.9829,17853600,2011,2011-02-24
49.3229,49.2571,49.7757,49.7371,13572100,2011,2011-02-25
50.1771,50.16,50.7214,50.4586,14395500,2011,2011-02-28
50.7814,49.6687,50.8171,49.9014,16290600,2011,2011-03-01
49.9943,49.7714,50.6214,50.3029,21521100,2011,2011-03-02
51.0271,50.8457,51.3986,51.3657,17885300,2011,2011-03-03
51.4386,51.1071,51.47,51.4286,16188100,2011,2011-03-04
51.6286,50.1871,51.6671,50.7657,19504400,2011,2011-03-07
50.7014,50.3214,51.0571,50.8229,12725600,2011,2011-03-08
50.67,50.0857,50.68,50.3529,16189500,2011,2011-03-09
49.8743,49.2714,49.9671,49.5243,18126400,2011,2011-03-10
49.3329,49.2857,50.3314,50.2843,16824300,2011,2011-03-11
50.4543,50.1871,50.9263,50.5086,15569900,2011,2011-03-14
48.8714,48.5857,49.6914,49.3471,25752900,2011,2011-03-15
48.8571,46.6086,49.0,47.1443,41500400,2011,2011-03-16
48.1186,47.2371,48.5157,47.8057,23550800,2011,2011-03-17
48.1614,47.1429,48.3143,47.2386,26900500,2011,2011-03-18
47.9986,47.8943,48.5343,48.4714,14621500,2011,2011-03-21
48.9371,48.4486,48.9457,48.7429,11640100,2011,2011-03-22
48.4686,47.9929,48.6029,48.4557,13321300,2011,2011-03-23
48.8357,48.4086,49.4286,49.2814,14454000,2011,2011-03-24
49.7243,49.5743,50.2943,50.22,16032500,2011,2011-03-25
50.45,50.0629,50.6171,50.0629,11048400,2011,2011-03-28
49.6657,49.4371,50.1371,50.1371,12603600,2011,2011-03-29
50.0914,49.6343,50.1257,49.8043,11764500,2011,2011-03-30
49.48,49.4371,49.9714,49.7868,9786400,2011,2011-03-31
50.1586,49.0429,50.2267,49.2229,14952200,2011,2011-04-01
49.1871,48.3429,49.2286,48.7414,16431600,2011,2011-04-04
48.1414,48.0,48.8929,48.4129,17240400,2011,2011-04-05
48.7457,48.1629,49.1286,48.2914,14376400,2011,2011-04-06
48.3,48.0043,48.6329,48.2971,13337400,2011,2011-04-07
48.56,47.7071,48.5929,47.8657,13483400,2011,2011-04-08
47.7229,47.1457,47.9529,47.2571,14248100,2011,2011-04-11
47.2129,47.1714,47.6757,47.4857,15201400,2011,2011-04-12
47.86,47.5029,48.02,48.0186,12365000,2011,2011-04-13
47.8286,47.4371,48.0,47.4886,10778600,2011,2011-04-14
47.6143,46.6857,47.6629,46.78,16200200,2011,2011-04-15
46.5857,45.7371,47.4614,47.4071,21782100,2011,2011-04-18
47.5857,47.3871,48.2829,48.2657,14977800,2011,2011-04-19
49.0729,48.7857,49.3929,48.9157,25023800,2011,2011-04-20
50.7143,49.7886,50.7329,50.0994,26921800,2011,2011-04-21
50.0486,50.0429,50.5357,50.4299,9519500,2011,2011-04-25
50.5171,49.9071,50.7129,50.06,12100000,2011,2011-04-26
50.32,49.5857,50.3357,50.0214,12721900,2011,2011-04-27
49.4557,49.36,49.9643,49.5357,12891400,2011,2011-04-28
49.54,49.5237,50.5643,50.0186,35940900,2011,2011-04-29
49.9629,49.3571,50.067,49.4686,15811200,2011,2011-05-02
49.7129,49.3743,49.9843,49.7429,11191000,2011,2011-05-03
49.7514,49.5543,50.2614,49.9386,13901800,2011,2011-05-04
49.7714,49.4357,50.1357,49.5357,11998900,2011,2011-05-05
49.9557,49.4586,50.0,49.5229,10004800,2011,2011-05-06
49.6943,49.5039,49.8857,49.6571,7312400,2011,2011-05-09
49.8414,49.5229,49.9557,49.9214,10074700,2011,2011-05-10
49.86,49.32,50.0,49.6043,12000000,2011,2011-05-11
49.4457,48.8957,49.5886,49.51,11500000,2011,2011-05-12
49.38,48.6214,49.4643,48.6429,11647000,2011,2011-05-13
48.4571,47.5143,48.7457,47.6143,16063400,2011,2011-05-16
47.4286,47.2471,48.02,48.02,16154800,2011,2011-05-17
48.0671,48.0,48.7214,48.5529,11956300,2011,2011-05-18
48.8686,48.3814,48.9163,48.6471,9327500,2011,2011-05-19
48.5086,47.86,48.7071,47.8886,12070300,2011,2011-05-20
47.1386,47.06,47.9971,47.7714,13700000,2011,2011-05-23
47.9286,47.3343,47.9856,47.4557,11497400,2011,2011-05-24
47.6329,47.55,48.3657,48.1114,10508000,2011,2011-05-25
47.9957,47.7764,48.1271,47.8571,7948600,2011,2011-05-26
47.8286,47.7586,48.2329,48.2014,7271400,2011,2011-05-27
48.7286,48.7143,49.69,49.69,14919800,2011,2011-05-31
49.8386,49.2357,50.3046,49.3586,19810100,2011,2011-06-01
49.5,49.1857,49.7114,49.4431,12099400,2011,2011-06-02
49.0257,48.8586,49.3329,49.0629,11187500,2011,2011-06-03
49.2629,48.2586,49.5786,48.2914,16497900,2011,2011-06-06
48.31,47.4143,48.3171,47.4343,18920900,2011,2011-06-07
47.3971,47.2357,47.8286,47.4629,11918700,2011,2011-06-08
47.6071,47.25,47.6671,47.3557,9824600,2011,2011-06-09
47.2214,46.5014,47.38,46.5571,15498400,2011,2011-06-10
46.7429,46.4386,46.9014,46.6571,11766900,2011,2011-06-13
47.1429,47.0443,47.6071,47.4914,11948900,2011,2011-06-14
47.1071,46.4114,47.1857,46.6786,14257000,2011,2011-06-15
46.7,45.4757,46.9544,46.4514,18235400,2011,2011-06-16
46.9986,45.6229,47.0357,45.7514,21965000,2011,2011-06-17
45.3364,44.3571,45.3857,45.0457,22880200,2011,2011-06-20
45.24,45.0286,46.5429,46.4714,17620800,2011,2011-06-21
46.4514,46.0543,46.9857,46.0871,13949400,2011,2011-06-22
